,X,Y,Z
944,-6290.023969809673,-2330.4778297278117,-426.2153976578096
945,-5898.099186418896,-2327.194443702562,-290.37416976554795
946,-6323.14747134544,-2327.0440849568013,-448.2904711016515
947,-5463.75709660754,-2326.375541808852,-273.422177499815
948,-5597.985425463559,-2324.631213793382,-274.5862239971593
949,-6411.743141187267,-2323.0056557403545,-478.03386969769247
950,-6142.258377745465,-2320.514677703589,-342.21917687529844
951,-6500.155508943115,-2318.687002551269,-478.12492295129096
952,-6257.939161684422,-2318.6829053559013,-425.73356035032697
953,-5998.962953520827,-2315.384619484493,-290.30568139635136
954,-6339.805692705825,-2314.2754971903446,-462.562910902957
955,-6241.519540094124,-2312.646771553358,-421.77877156032946
956,-6117.2833226522,-2311.3428962292955,-291.53756725675504
957,-6267.050974626052,-2305.6485933025674,-425.0845302006468
958,-5828.843014832562,-2301.80242042896,-289.52010072994085
959,-6345.552872741787,-2301.3360615820293,-472.6006974900928
960,-6209.588375528043,-2300.908329182324,-406.1321000317948
961,-6440.930284342472,-2300.614538564915,-479.15763561483493
962,-6359.529656011733,-2299.157006979093,-476.88598776535616
963,-5948.012793343634,-2296.578980964156,-290.88101111832447
964,-6063.868445752667,-2291.726940365763,-290.19284878833105
965,-6180.818965682598,-2290.3322019377156,-366.5709524647008
966,-6311.4340531548405,-2288.8026176521307,-444.45867794304934
967,-5483.943043139704,-2282.776483785864,-271.46738659991934
968,-6381.109745821714,-2282.6157889951587,-479.82514924427073
969,-6292.723202788655,-2281.9292440482254,-425.74294013365045
970,-6300.156730279742,-2280.3013644339753,-431.62967594334606
971,-5902.841582964039,-2279.906345373404,-291.38785247110104
972,-6152.085175759188,-2279.769169185831,-352.1039573321013
973,-6468.783207459729,-2279.2469774479996,-475.3527876258329
974,-6025.128846555886,-2277.5002995472446,-290.3056815817104
975,-5759.294629075347,-2276.3032600026977,-293.50369217210203
976,-6276.572582601937,-2275.996363163309,-429.9898674975495
977,-6118.671866579034,-2267.485865098218,-306.3601415676135
978,-6249.668657074486,-2266.1132884797557,-446.6496132249886
979,-6319.98168813807,-2265.1225009939794,-459.2647340006158
980,-5861.3464752211075,-2264.5905545326655,-292.53629932879744
981,-6105.495642251448,-2262.642059617303,-305.2982290602563
982,-5977.17380921409,-2259.889402536285,-308.8468226572068
983,-5838.047640302802,-2255.990984562819,-308.2483797301286
984,-5703.026608880361,-2255.6732014010677,-322.45847217430656
985,-6213.729929180725,-2252.9113068044962,-448.4314898238152
986,-6075.377589820202,-2251.5701482856534,-313.8391032003435
987,-5821.834361555563,-2250.006684252679,-328.3010156591118
988,-5940.082548511935,-2246.2680937345303,-320.50561458470054
989,-6190.759586524341,-2244.4732217470496,-435.96423555772634
990,-6188.27971780657,-2243.5622495650114,-376.00828128697356
991,-6348.27483886867,-2243.460015035827,-474.15513535694356
992,-5667.490541447675,-2242.644288155723,-341.231481738965
993,-5788.806226328177,-2237.816042065747,-336.5701257609659
994,-5912.094766043242,-2235.98992522622,-295.6188679605695
995,-6031.4414813513595,-2235.4184831560688,-328.9482152029583
996,-6163.419235368076,-2234.429827444748,-354.6285639522587
997,-5891.990892222379,-2228.607025097145,-276.82356841330073
998,-5752.185631594294,-2224.299427700451,-342.76102496390354
999,-6135.82644481676,-2224.293700303448,-342.5542831394883
1000,-5875.820305874523,-2222.6685763634036,-273.2511836812299
1001,-6379.023174620523,-2219.9177309755128,-474.30921782192445
1002,-5984.529089851419,-2218.172685466172,-328.83046245299766
1003,-6112.737245159957,-2215.8119534907446,-333.98594571856654
1004,-5849.651829516992,-2213.0585256239674,-303.2728598300219
1005,-6234.796449773529,-2209.4633495734843,-475.513895694348
1006,-5709.556224792893,-2208.564968537702,-348.5031656331293
1007,-5837.164498685906,-2208.4727071281836,-329.26149856181405
1008,-6071.6695436841,-2200.725859071042,-332.00962403481566
1009,-5936.362242583959,-2200.4657283749775,-330.16166045938263
1010,-6208.8770766606995,-2199.915498865595,-461.2266498396125
1011,-5813.132477513621,-2199.6472432501387,-345.2144715806662
1012,-6406.7570933750585,-2198.683417720506,-475.3527875481384
1013,-5675.964953952414,-2196.1664737210444,-366.0293498490876
1014,-5667.406198170193,-2193.007447981684,-379.7140648393126
1015,-6185.996754362638,-2191.487135243554,-449.4448669273493
1016,-6182.489077109738,-2190.195021479986,-424.8467669101947
1017,-5908.274263942364,-2190.1401068987907,-296.53774337036634
1018,-6179.616625795523,-2189.1369042101574,-376.1080232566974
1019,-5775.036083874907,-2185.656811753266,-344.12194991493766
1020,-6028.494143766772,-2184.8655080810036,-334.16570382407457
1021,-6161.563610137133,-2182.4867627278322,-351.9941349144665
1022,-5879.57342360287,-2179.589186977653,-274.3077145914985
1023,-5866.367615258308,-2174.7345059059758,-284.0107933494162
1024,-5741.19450787978,-2173.2289096479894,-342.5168286494406
1025,-5848.21529003404,-2168.06140060459,-312.1417642763134
1026,-5979.426660110545,-2166.840718166471,-334.8496538052624
1027,-6116.77141333951,-2165.986780029932,-331.945674279634
1028,-5706.974192750074,-2160.6619202588145,-353.23885612786495
1029,-5827.587647825121,-2160.478326432065,-336.7563636766953
1030,-6231.512856521358,-2153.7607092441626,-473.2212087969232
1031,-5937.647229992118,-2151.4931724086814,-333.3322266596126
1032,-5678.484446022489,-2150.1994115569287,-368.5103564793707
1033,-5787.982574864416,-2145.91882405038,-341.1518278706352
1034,-6051.201148153463,-2141.832835405276,-336.36308898477955
1035,-5910.4144620202205,-2141.4892984598214,-295.35872793169494
1036,-6195.957702971946,-2140.681323409917,-445.94433132955965
1037,-6190.268878259645,-2138.5886216233203,-371.69060897892535
1038,-5751.485553917262,-2132.501894761253,-341.67715976517275
1039,-5884.656367111677,-2132.0271411464787,-275.66296285293157
1040,-6170.357991967142,-2131.2641654440063,-353.506024000683
1041,-5870.375707091124,-2126.7811844042353,-281.95825434360364
1042,-5998.843224452447,-2122.54588596031,-334.7225715698618
1043,-5848.788007132461,-2118.8510089092156,-309.2685980436363
1044,-5713.187212784628,-2118.4227693550606,-352.2262739163103
1045,-6117.736364280829,-2111.9066742499704,-332.2906750018581
1046,-5825.363691336941,-2110.246158208821,-336.92133072516714
1047,-5690.842157552736,-2110.2083447738864,-375.74257565899745
1048,-6241.586349438532,-2106.3264581825306,-486.75319924840977
1049,-5940.518853098254,-2101.061092022694,-335.5428300636339
1050,-6225.404847096273,-2100.374641229056,-452.2704416382538
1051,-5787.1729817521655,-2096.216917953189,-338.7439206653556
1052,-6063.798823695537,-2092.065108855381,-338.0378009853017
1053,-6201.132593783436,-2091.44691587261,-400.5463056503935
1054,-5913.181129840468,-2090.990767434877,-303.5553403997673
1055,-6179.79078220803,-2083.5970541437255,-364.31158912418084
1056,-5751.904098162885,-2083.261001532637,-340.7010676815352
1057,-5882.207907828131,-2079.581243816047,-273.5765265365584
1058,-5865.330342441339,-2073.3640998317287,-286.4233517027586
1059,-5719.52254822489,-2071.3657382901083,-350.76277351336705
1060,-6430.565056010797,-2070.610421801926,-478.935614218834
1061,-6002.537666363592,-2069.5294639935637,-344.4137315115618
1062,-6136.921146543432,-2067.82891229008,-338.83929521571565
1063,-5830.210373765697,-2060.4270501461097,-336.0022797147119
1064,-5688.490229272733,-2059.9661109199283,-362.9805586885872
1065,-6394.785078909489,-2057.572786310216,-483.7026894377156
1066,-6239.863288404268,-2055.0618229938887,-487.1006449747489
1067,-6098.994753904145,-2053.8789747675837,-338.0258494838028
1068,-6223.69405314301,-2049.1058679840894,-457.71712230220055
1069,-5938.538389653772,-2045.9865693738825,-338.35220304302317
1070,-5784.113031983598,-2043.4462946529077,-339.22079834074765
1071,-6355.384916046866,-2043.2160146369868,-497.9980552029781
1072,-5636.544825854831,-2040.8841259909027,-352.2001597422926
1073,-6196.371172876298,-2039.0414559709527,-402.7020171861911
1074,-6058.540998249049,-2038.9994324576633,-340.89941268921143
1075,-5902.983235703265,-2032.9071833920884,-301.98303308653846
1076,-6179.183794413556,-2032.7104668297561,-369.84114393127646
1077,-5739.54734817062,-2027.0297519422083,-324.63323922494413
1078,-5885.916761967459,-2026.6290781798464,-264.0984806923889
1079,-5877.383525099556,-2023.4900255737257,-264.0984806923889
1080,-6300.996775392434,-2023.3978702341385,-484.21722928952084
1081,-6151.258059375775,-2022.4239926203607,-353.54399571377706
1082,-5721.916912683363,-2020.5352751963921,-286.444646444943
1083,-6007.371543373764,-2020.178483538018,-344.68152805560703
1084,-5858.894844884853,-2016.6887448041737,-277.73691963975745
1085,-5706.783526312907,-2014.9606298089082,-254.94672387403278
1086,-6124.3766200483515,-2012.5221858468285,-341.9528316645407
1087,-5979.4439244014,-2009.9062558700223,-340.396440169918
1088,-5838.983958993445,-2009.3642887724072,-286.8292121288786
1089,-5686.874155520734,-2007.6266677109752,-235.5630086159718
1090,-5823.339691335441,-2003.6093589699276,-292.8907405974173
1091,-6244.433726334691,-2002.787224961043,-477.0136739672941
1092,-5807.695423677436,-1997.854429167448,-279.2523016500487
1093,-6081.219803882433,-1996.625326700606,-341.10003380294734
1094,-5656.413960386323,-1996.4061264420748,-229.49449472665722
1095,-5934.997405569324,-1993.558111012247,-334.9077521043861
1096,-5794.895568175035,-1993.1458501844927,-248.9446597347291
1097,-6214.943589388652,-1992.0415038272813,-465.1792617141846
1098,-5779.25130051703,-1987.3909203820128,-232.27545676677798
1099,-5619.1058187231865,-1982.6630252784091,-225.20231885053872
1100,-6040.660998633354,-1981.6854476394424,-339.68289044252356
1101,-5896.791525271479,-1979.5053734314308,-319.19576247790354
1102,-5756.496002068924,-1979.0201133831745,-223.1831642776568
1103,-6177.33518105578,-1978.3376180511934,-469.80896592933453
1104,-6166.9994808793535,-1974.5714588088247,-459.2696647262212
1105,-6150.945810455416,-1968.7217652022937,-435.05045945557634
1106,-5577.2549136521375,-1967.2465184104,-224.90922521095538
1107,-5994.453406265769,-1964.6648318338296,-357.63864038697096
1108,-5713.829817328315,-1963.324850205022,-226.2139287256129
1109,-6131.374651644032,-1961.5903566491047,-376.2685709904451
1110,-5845.180072777456,-1960.5218506750086,-294.9135962252958
1111,-6112.15360967087,-1954.586524916418,-357.7095288193339
1112,-5536.998512766844,-1952.4173748189808,-203.5364993190514
1113,-5813.006699747287,-1948.6879663420725,-279.91578755695014
1114,-5669.741426509904,-1947.1064116171067,-227.72931073590416
1115,-5939.141561025999,-1944.2906547973716,-345.99387600106417
1116,-5510.219024501241,-1942.5526857742025,-184.71568332770659
1117,-5790.217227134113,-1940.3056315878018,-287.0576014120545
1118,-6056.307487269916,-1934.237115931961,-348.43006478387946
1119,-5761.395247253264,-1929.7044435856503,-292.77105206876445
1120,-5621.386417458089,-1929.3184467999056,-233.79083920444282
1121,-5472.680622227914,-1928.7247641204567,-179.95326790033693
1122,-6154.597363411626,-1924.9424928319404,-441.4777396040502
1123,-5741.286889159546,-1922.308265896007,-286.3434200265441
1124,-5879.237411343752,-1922.2248975340967,-332.8009538994682
1125,-5736.5949391516,-1920.5824911804402,-252.06271480416376
1126,-5594.36450077658,-1919.3781135717807,-227.72931073590416
1127,-6139.522755192891,-1919.3622783381875,-388.24382404584674
1128,-5723.859645585284,-1915.898245270991,-237.06490613581812
1129,-5859.796449218735,-1915.0637984534724,-310.4621069190639
1130,-5998.327488212447,-1913.1101573712942,-372.56028968415194
1131,-6118.851387923241,-1911.7102941824453,-364.9293764040923
1132,-5568.764789771776,-1909.96095560587,-212.57548977824436
1133,-5705.091844751294,-1908.9951461136611,-232.77981825012904
1134,-5841.402825434915,-1908.2884875650175,-295.18385828738667
1135,-5821.623521317009,-1901.0027598513739,-279.570162869334
1136,-5674.929307610717,-1897.9008795791963,-234.20818102114993
1137,-6069.692242812559,-1893.5129009191032,-351.6003349701022
1138,-5794.518549482584,-1891.018614641087,-279.570162869334
1139,-5932.695809640318,-1889.195052576518,-373.32311027481296
1140,-5640.745098690955,-1885.3273774477896,-236.35072475030768
1141,-5767.413577247126,-1881.0344692830793,-274.8860542439182
1142,-6022.97068257943,-1876.2178360125654,-370.9751548749646
1143,-5894.320307663028,-1875.211650486163,-347.2057288312805
1144,-5611.923118810107,-1874.7261894456385,-199.9274757987696
1145,-5749.099406752731,-1874.2884250983086,-256.9303047268444
1146,-6130.871348609305,-1867.576461126428,-380.9328189830759
1147,-5730.052669647096,-1867.272539222962,-253.8075656432339
1148,-5587.793089338305,-1865.850776306585,-184.92966713042395
1149,-6121.887034317901,-1864.2758576002761,-367.7731320134507
1150,-5571.706402622671,-1859.9338340663514,-174.21694677514094
1151,-6107.20575187121,-1858.8823360648205,-362.796560124447
1152,-5974.905316007692,-1858.4253301444655,-421.7070811829605
1153,-5845.108823589626,-1857.2797946457183,-324.96565794860203
1154,-5695.622029294087,-1854.5899762205902,-256.9303047268444
1155,-6086.697300664505,-1851.3480642024103,-356.576907713853
1156,-5676.575292188452,-1847.5740903452431,-248.34277203322864
1157,-5816.669089334007,-1846.9168229854517,-291.0675411876131
1158,-5532.751230672777,-1845.6054949583445,-144.17081687572272
1159,-5938.880784949699,-1845.0900177155413,-416.9143273615839
1160,-6065.356905619486,-1843.50815779993,-353.4413431498212
1161,-6053.9473610099185,-1839.3165876980063,-356.7563764007988
1162,-5648.005186730517,-1837.0502616060833,-246.00071793420753
1163,-6039.266078162067,-1833.9230660151752,-368.8423377405722
1164,-5780.777557209316,-1833.8385386770024,-280.54599059202974
1165,-5905.0372772133005,-1832.562061456262,-359.0942426663428
1166,-6028.5887817277935,-1830.0005048582866,-383.7720555444512
1167,-5489.932412988071,-1829.856044775464,-111.36898741446376
1168,-5623.0979147298085,-1827.875641467525,-235.8518156987865
1169,-6020.5197284132255,-1827.0361444230944,-401.8007906353307
1170,-5754.704895882456,-1824.3380894811878,-285.2299856791411
1171,-5875.987028805423,-1821.8084408738519,-340.81700951172144
1172,-5604.051177624175,-1820.859755592178,-210.86990302990222
1173,-6126.585611774034,-1818.8215983560729,-373.45256288034074
1174,-5997.830473139379,-1818.7007018357526,-413.1758139275116
1175,-5737.084185379977,-1817.9173922295993,-275.4182311843515
1176,-5447.704861312143,-1814.3240717452381,-82.80173327616689
1177,-5726.715147342379,-1814.1390852186394,-259.5207532409132
1178,-5582.074173271519,-1812.7645026590856,-199.15963125267595
1179,-5840.911406212183,-1808.8243888353422,-337.82902857572856
1180,-6098.136515061308,-1808.3940409952334,-366.86546195148367
1181,-5568.854751563732,-1807.8951146098077,-177.88643596089983
1182,-5708.894386438356,-1807.6454928892283,-247.1540509623096
1183,-5964.290135289448,-1806.378853580539,-409.72773287788823
1184,-5690.790230887485,-1801.0486362090478,-242.16829598102998
1185,-5548.32627128649,-1800.3334270608766,-152.30084446794115
1186,-6075.065310143952,-1799.9376630972383,-371.8137622249982
1187,-5815.493402866904,-1799.4153276769034,-339.9885591216243
1188,-5938.416716417566,-1796.873632058641,-411.22681571549344
1189,-5924.04763685732,-1791.5948057480466,-395.1977174745581
1190,-6051.922552698557,-1791.4550587746235,-378.8032789491124
1191,-5792.442992406586,-1790.8826857222186,-324.8583646562714
1192,-5521.271127695324,-1790.367636137003,-131.24005597046002
1193,-5904.767506389774,-1784.5117869953806,-369.44145948041694
1194,-5769.652555067288,-1782.4462788243159,-327.7276913076174
1195,-5633.860489406619,-1780.304374244787,-239.96813301509258
1196,-5888.1452660933055,-1778.405208000524,-345.7935822554723
1197,-5488.305621366857,-1778.2247568112248,-117.18773009421261
1198,-5756.029533312796,-1777.4034025956225,-327.0359564360253
1199,-5618.1735582824585,-1774.5883144105037,-224.24793381423137
1200,-5614.92281884579,-1773.403798396594,-197.15472448967836
1201,-5742.406511558305,-1772.3605263669292,-315.9681959263097
1202,-5868.3864773792375,-1771.146342650661,-339.9618452827474
1203,-5732.027066545624,-1768.5183350040463,-274.46409508331
1204,-5459.714987875795,-1767.6933665492243,-100.18200976912783
1205,-5715.987219479344,-1762.5808150514151,-257.5300765018681
1206,-5575.930520375423,-1759.1956458032828,-179.3586161417484
1207,-5830.933485814601,-1757.3870871289043,-339.9885591216243
1208,-5683.119776457949,-1750.4141716959589,-254.2443820181495
1209,-5803.965470991143,-1747.479739508085,-352.1436801871284
1210,-5534.253220909786,-1744.0091229842972,-141.53381900724295
1211,-5656.6639182691915,-1740.6209245901339,-253.80283333584617
1212,-5775.960224766604,-1737.1913400330222,-368.71884515989575
1213,-5897.729011992345,-1734.937904412187,-372.6167556818473
1214,-5760.401754552714,-1731.4755625141263,-381.9789773090591
1215,-5879.643840878346,-1728.3090767528727,-341.7500570154552
1216,-5852.25457154675,-1718.2699820177859,-341.7767704269585
1217,-5824.7195752731095,-1708.1774734234632,-340.2222696329483
